"Time_Iter",    "Cur_Time"    ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
        590,         0.4957357,      -6.483580244,      -3.254412715,      -3.611201601,     -0.9439502927,          6383.475,    -0.01578415497,       1.261861193,                 0,                 0,                 0,     0.02438209648,     -0.2346642548,       1.239949796,                 0,       -79.9448051
        591,        0.49657593,      -6.501661144,       -3.26550917,      -3.620963281,     -0.9560961165,          6383.475,    -0.01574143237,       1.256256511,                 0,                 0,                 0,     0.02478068167,     -0.2336489385,       1.234437681,                 0,      -79.80573065
        592,        0.49741616,      -6.521380382,      -3.277780341,      -3.631965306,     -0.9694363982,          6383.475,    -0.01565322239,       1.250896493,                 0,                 0,                 0,      0.0251920202,     -0.2326313112,       1.229174411,                 0,        -79.913034
        593,        0.49825639,      -6.542816523,      -3.291287514,       -3.64425731,     -0.9839996267,          6383.475,    -0.01552032493,       1.245794527,                 0,                 0,                 0,     0.02561517234,     -0.2316144856,       1.224173032,                 0,      -80.26858537
        594,        0.49909662,      -6.566123562,      -3.306095293,      -3.657929682,     -0.9998672037,          6383.475,    -0.01534371445,        1.24096333,                 0,                 0,                 0,     0.02604914964,     -0.2306016297,         1.2194459,                 0,      -80.87763455
        595,        0.49993685,      -6.591454663,      -3.322289423,       -3.67306989,      -1.017126868,          6383.475,    -0.01512443896,       1.236414905,                 0,                 0,                 0,      0.0264929607,     -0.2295958598,       1.215004653,                 0,      -81.74947239
        596,        0.50077708,      -6.618969893,      -3.339956748,      -3.689758025,      -1.035858892,          6383.475,    -0.01486354153,       1.232160498,                 0,                 0,                 0,     0.02694562186,      -0.228600156,       1.210860184,                 0,      -82.89817707
        597,        0.50161731,      -6.648844556,      -3.359201648,      -3.708098411,      -1.056165485,          6383.475,    -0.01456205822,       1.228210625,                 0,                 0,                 0,     0.02740613847,     -0.2276173647,       1.207022671,                 0,       -84.3432025
        598,        0.50245754,      -6.681251616,      -3.380147057,      -3.728201148,      -1.078160957,          6383.475,     -0.0142210265,       1.224575015,                 0,                 0,                 0,     0.02787346949,     -0.2266501969,       1.203501513,                 0,      -86.11017036
        599,        0.50329777,       -6.71641073,      -3.402939628,      -3.750252495,      -1.102006879,          6383.475,    -0.01384149704,       1.221262542,                 0,                 0,                 0,      0.0283465116,     -0.2257012285,       1.200305269,                 0,      -88.23196934
        600,          0.504138,       -6.75446158,      -3.427766364,       -3.77440073,      -1.127871429,          6383.475,    -0.01342444131,       1.218281654,                 0,                 0,                 0,     0.02882440033,     -0.2247728831,       1.197442089,                 0,      -90.75101346
        601,        0.50497823,      -6.795464929,       -3.45483569,      -3.800859368,       -1.15595942,          6383.475,    -0.01297084499,       1.215639748,                 0,                 0,                 0,     0.02930607595,     -0.2238674157,       1.194919085,                 0,      -93.72093719
        602,        0.50581846,      -6.839290397,      -3.484408197,      -3.829881521,      -1.186525132,          6383.475,     -0.0124816911,       1.213343351,                 0,                 0,                 0,     0.02979044251,      -0.222986928,       1.192742516,                 0,      -97.20985255
        603,        0.50665869,       -6.88537742,      -3.516788486,       -3.86176492,      -1.219855914,          6383.475,    -0.01195795793,       1.211398108,                 0,                 0,                 0,     0.03027638977,     -0.2221333636,       1.190917771,                 0,      -101.3047641
        604,        0.50749892,      -6.932377521,      -3.552344195,      -3.896866575,      -1.256295053,          6383.475,      -0.011400616,       1.209808763,                 0,                 0,                 0,     0.03076279799,     -0.2213085021,       1.189449354,                 0,      -106.1178416
        605,        0.50833915,      -6.977588408,      -3.591512976,      -3.935607098,      -1.296239628,          6383.475,    -0.01081062653,       1.208579156,                 0,                 0,                 0,     0.03124853793,     -0.2205139568,       1.188340877,                 0,      -111.7954776
        606,        0.50917938,      -7.009372302,      -3.626481454,      -3.966561035,      -1.334269599,          6383.475,    -0.01018918846,       1.207712974,                 0,                 0,                 0,     0.03173273607,     -0.2197515488,       1.187595766,                 0,      -118.5288679
        607,        0.51001961,      -7.006849267,      -3.644555505,      -3.975104172,      -1.349885514,          6383.475,   -0.009537602775,       1.207214629,                 0,                 0,                 0,     0.03221525826,     -0.2190233255,       1.187218139,                 0,      -126.5742197
        608,        0.51085984,      -7.001478423,      -3.686990892,      -4.014657364,      -1.393600736,          6383.475,   -0.008855529627,       1.207084109,                 0,                 0,                 0,     0.03269438127,       -0.21832895,       1.187208042,                 0,      -136.3085168
        609,        0.51170007,      -7.000145518,      -3.758225492,      -4.091965547,       -1.46047951,          6383.475,   -0.008143475667,       1.207318788,                 0,                 0,                 0,     0.03316791473,     -0.2176684653,       1.187562803,                 0,      -148.2559581
        610,         0.5125403,      -7.007335988,      -3.859584248,       -4.20082977,       -1.56334161,          6383.475,   -0.007403017571,       1.207915072,                 0,                 0,                 0,     0.03363335117,     -0.2170428001,       1.188278607,                 0,       -163.165231
        611,        0.51338053,      -6.985614366,      -3.950834175,      -4.290777137,      -1.651051267,          6383.475,   -0.006636201382,       1.208871743,                 0,                 0,                 0,     0.03408992274,     -0.2164537578,       1.189353901,                 0,      -182.1632096
        612,        0.51422076,      -6.954001485,      -4.038122523,       -4.36956119,      -1.724287014,          6383.475,   -0.005844227847,       1.210186712,                 0,                 0,                 0,     0.03453679486,     -0.2159021581,       1.190786417,                 0,      -207.0738417
        613,        0.51506099,      -6.923926426,      -4.117131866,      -4.436337659,      -1.798939309,          6383.475,   -0.005028038866,       1.211856485,                 0,                 0,                 0,     0.03497290072,     -0.2153883219,       1.192572553,                 0,      -241.0197132
        614,        0.51590122,      -6.944237689,      -4.212147274,      -4.507427373,       -1.87317953,          6383.475,   -0.004189202197,       1.213872509,                 0,                 0,                 0,     0.03539476574,     -0.2149123078,        1.19470361,                 0,      -289.7622152
        615,        0.51674145,      -6.840376112,      -4.118219801,      -4.440357688,      -1.784663038,          6383.475,   -0.003326919613,       1.216241327,                 0,                 0,                 0,     0.03580843025,     -0.2144744662,       1.197186174,                 0,      -365.5758083
        616,        0.51758168,      -6.784663762,      -4.040075903,      -4.373059507,      -1.703616611,          6383.475,   -0.002441926069,       1.218956229,                 0,                 0,                 0,     0.03621209233,     -0.2140743556,       1.200013509,                 0,      -499.1781875
        617,        0.51842191,      -6.745665513,      -3.961978847,      -4.301757979,      -1.626592262,          6383.475,   -0.001535409455,       1.222009428,                 0,                 0,                 0,     0.03660371386,     -0.2137117934,       1.203177738,                 0,      -795.8850483
        618,        0.51926214,      -6.708433741,      -3.884595034,      -4.227892749,      -1.554124064,          6383.475,  -0.0006085428045,       1.225392823,                 0,                 0,                 0,     0.03698168982,     -0.2133865283,        1.20667068,                 0,      -2013.650994
        619,        0.52010237,      -6.673074009,      -3.815700975,      -4.160133648,      -1.491897992,          6383.475,   0.0003371156586,        1.22909636,                 0,                 0,                 0,      0.0373438746,     -0.2130983489,       1.210482164,                 0,       3645.918925
        620,         0.5209426,      -6.643847652,      -3.755839182,      -4.101668254,      -1.434989298,          6383.475,      0.0012998672,       1.233109137,                 0,                 0,                 0,     0.03768834072,     -0.2128470352,       1.214601158,                 0,       948.6423976
        621,        0.52178283,      -6.617237828,      -3.702806486,      -4.049883132,      -1.384165361,          6383.475,    0.002278084791,       1.237419968,                 0,                 0,                 0,     0.03801381862,     -0.2126322468,       1.219016363,                 0,        543.184333
        622,        0.52262306,      -6.588230919,      -3.647748771,      -3.994125706,      -1.327663369,          6383.475,    0.003270625194,       1.242018601,                 0,                 0,                 0,     0.03832036786,     -0.2124533297,       1.223717486,                 0,       379.7495977
        623,        0.52346329,      -6.566198099,      -3.604791207,      -3.952670338,       -1.28658421,          6383.475,    0.004275449157,       1.246893197,                 0,                 0,                 0,      0.0386073302,     -0.2123102359,       1.228692512,                 0,       291.6402818
        624,        0.52430352,      -6.545927468,      -3.565711605,      -3.915464401,      -1.249256325,          6383.475,    0.005290977478,       1.252032332,                 0,                 0,                 0,     0.03887455824,     -0.2122025371,       1.233929916,                 0,       236.6353546
        625,        0.52514375,      -6.527344006,      -3.530229621,      -3.881815767,       -1.21522882,          6383.475,    0.006315742729,       1.257424256,                 0,                 0,                 0,     0.03912195216,     -0.2121296382,       1.239417873,                 0,       199.0936474
        626,        0.52598398,      -6.510254807,      -3.497897558,      -3.851120097,      -1.183995544,          6383.475,    0.007348143339,       1.263056402,                 0,                 0,                 0,     0.03934911509,     -0.2120909339,       1.245143729,                 0,       171.8878285
        627,        0.52682421,      -6.491157467,      -3.466545267,      -3.819495763,      -1.154782467,          6383.475,    0.008386461024,       1.268915118,                 0,                 0,                 0,     0.03955533094,      -0.212085746,        1.25109374,                 0,       151.3051947
        628,        0.52766444,      -6.471277256,       -3.43402495,       -3.78581999,      -1.122047276,          6383.475,    0.009428952655,       1.274986103,                 0,                 0,                 0,     0.03973988059,     -0.2121133076,       1.257253519,                 0,       135.2203314
        629,        0.52850467,      -6.458090768,      -3.409018439,      -3.762106078,      -1.097308372,          6383.475,     0.01047290349,       1.281253469,                 0,                 0,                 0,     0.03990144311,     -0.2121735335,       1.263606951,                 0,       122.3398526
        630,         0.5293449,      -6.443935019,      -3.382351838,      -3.736106739,      -1.068891213,          6383.475,     0.01151638775,       1.287701567,                 0,                 0,                 0,     0.04003951789,     -0.2122656026,       1.270138287,                 0,       111.8147109
        631,        0.53018513,      -6.433068378,      -3.361119374,      -3.716347364,      -1.047747339,          6383.475,      0.0125565354,       1.294313731,                 0,                 0,                 0,     0.04015331095,     -0.2123894472,       1.276830616,                 0,       103.0788899
        632,        0.53102536,      -6.423297667,      -3.341659514,      -3.698508638,      -1.028346648,          6383.475,     0.01359069597,        1.30107336,                 0,                 0,                 0,     0.04024227328,     -0.2125447952,       1.283667132,                 0,       95.73265139
        633,        0.53186559,      -6.414703751,      -3.323956514,      -3.682406565,      -1.010624322,          6383.475,     0.01461635867,       1.307963736,                 0,                 0,                 0,     0.04030616633,     -0.2127312159,       1.290630932,                 0,       89.48629177
        634,        0.53270582,      -6.407222729,      -3.307823343,      -3.667843156,     -0.9943836888,          6383.475,      0.0156309724,       1.314968044,                 0,                 0,                 0,     0.04034489168,     -0.2129483017,       1.297705014,                 0,       84.12579909
        635,        0.53354605,      -6.400792321,      -3.293110961,      -3.654705584,     -0.9794892437,          6383.475,     0.01663199646,       1.322069346,                 0,                 0,                 0,     0.04035842703,     -0.2131956137,       1.304872258,                 0,       79.48951585
        636,        0.53438628,      -6.395356085,      -3.279719373,      -3.642915596,     -0.9658418525,          6383.475,     0.01761681809,       1.329250573,                 0,                 0,                 0,      0.0403467741,     -0.2134727606,       1.312115398,                 0,       75.45349939
        637,        0.53522651,      -6.390892106,       -3.26756668,       -3.63240146,     -0.9533845583,          6383.475,     0.01858275036,       1.336494436,                 0,                 0,                 0,     0.04030993089,     -0.2137793867,       1.319416944,                 0,       71.92123936
        638,        0.53606674,      -6.387368262,      -3.256596538,      -3.623084249,     -0.9420487517,          6383.475,      0.0195269319,       1.343783447,                 0,                 0,                 0,     0.04024787636,     -0.2141152727,       1.326759173,                 0,       68.81692698
        639,        0.53690697,      -6.384778089,      -3.246763435,      -3.614942625,     -0.9318054684,          6383.475,     0.02044650348,       1.351099911,                 0,                 0,                 0,     0.04016061049,     -0.2144801623,       1.334124166,                 0,       66.07975355
        640,         0.5377472,       -6.38311833,      -3.238030397,      -3.607939974,     -0.9226290908,          6383.475,     0.02133857743,       1.358426105,                 0,                 0,                 0,     0.04004822143,     -0.2148738212,       1.341493966,                 0,       63.66057485
        641,        0.53858743,      -6.382396927,      -3.230369689,      -3.602052686,     -0.9145050304,          6383.475,     0.02220026932,       1.365744414,                 0,                 0,                 0,      0.0399109626,     -0.2152960312,       1.348850723,                 0,       61.51927232
        642,        0.53942766,      -6.382622079,      -3.223750082,      -3.597248369,     -0.9074117726,          6383.475,     0.02302874525,       1.373037455,                 0,                 0,                 0,     0.03974927694,      -0.215746565,        1.35617683,                 0,        59.6227645
        643,        0.54026789,      -6.383793368,      -3.218151948,      -3.593501364,     -0.9013293363,          6383.475,     0.02382123023,       1.380288101,                 0,                 0,                 0,     0.03956374918,     -0.2162251812,       1.363454937,                 0,       57.94361112
        644,        0.54110812,      -6.385904972,      -3.213562314,      -3.590802946,     -0.8962446234,          6383.475,     0.02457499142,       1.387479401,                 0,                 0,                 0,      0.0393550102,     -0.2167316274,       1.370667874,                 0,       56.45899838
        645,        0.54194835,      -6.388965897,      -3.209978697,       -3.58913437,     -0.8921553513,          6383.475,     0.02528733835,       1.394594483,                 0,                 0,                 0,     0.03912365022,     -0.2172656237,        1.37779856,                 0,       55.14991193
        646,        0.54278858,      -6.392987462,      -3.207402158,      -3.588483534,     -0.8890617445,          6383.475,     0.02595561774,       1.401616532,                 0,                 0,                 0,     0.03887018726,     -0.2178268629,       1.384829973,                 0,       54.00050756
        647,        0.54362881,      -6.397986015,      -3.205820141,      -3.588842197,     -0.8869493167,          6383.475,     0.02657728182,       1.408528841,                 0,                 0,                 0,     0.03859510094,     -0.2184149532,        1.39174522,                 0,       52.99747546
        648,        0.54446904,      -6.404005167,      -3.205274274,      -3.590240445,     -0.8858760722,          6383.475,     0.02714976914,       1.415314875,                 0,                 0,                 0,     0.03829891838,     -0.2190295457,        1.39852757,                 0,       52.12990459
        649,        0.54530927,      -6.411084894,      -3.205775337,         -3.592671,     -0.8858508029,          6383.475,     0.02767064078,       1.421958446,                 0,                 0,                 0,     0.03798225756,     -0.2196702312,       1.405160658,                 0,       51.38870678
        650,         0.5461495,      -6.419261612,      -3.207330389,      -3.596144941,     -0.8868785394,          6383.475,     0.02813760772,       1.428443784,                 0,                 0,                 0,     0.03764585234,     -0.2203365257,       1.411628557,                 0,       50.76635506
        651,        0.54698973,      -6.428614821,      -3.209978825,      -3.600742664,     -0.8890381371,          6383.475,     0.02854854001,       1.434755551,                 0,                 0,                 0,     0.03729054604,     -0.2210278633,       1.417915793,                 0,       50.25670492
        652,        0.54782996,      -6.439157545,      -3.213741209,      -3.606399074,     -0.8923003643,          6383.475,     0.02890148061,       1.440878884,                 0,                 0,                 0,     0.03691726245,     -0.2217435902,       1.424007385,                 0,       49.85484665
        653,        0.54867019,      -6.450962656,      -3.218650545,       -3.61315632,      -0.896714899,          6383.475,     0.02919467015,       1.446799435,                 0,                 0,                 0,     0.03652697982,     -0.2224829478,       1.429888902,                 0,       49.55697145
        654,        0.54951042,      -6.464106415,      -3.224745479,      -3.621045119,     -0.9023257721,          6383.475,     0.02942656148,       1.452503405,                 0,                 0,                 0,      0.0361207175,     -0.2232450635,       1.435546484,                 0,        49.3602831
        655,        0.55035065,      -6.478677487,      -3.232074478,      -3.630110427,     -0.9091886831,          6383.475,     0.02959579452,        1.45797752,                 0,                 0,                 0,     0.03569953707,     -0.2240289715,       1.440966821,                 0,       49.26299642
        656,        0.55119088,      -6.494762203,      -3.240693328,      -3.640397454,      -0.917358237,          6383.475,     0.02970122672,        1.46320903,                 0,                 0,                 0,     0.03526453806,     -0.2248335833,       1.446137161,                 0,       49.26426251
        657,        0.55203111,      -6.512474867,      -3.250665954,      -3.651962058,       -0.92690229,          6383.475,      0.0297419431,       1.468185771,                 0,                 0,                 0,     0.03481685088,     -0.2256576874,       1.451045364,                 0,       49.36415103
        658,        0.55287134,      -6.531928769,      -3.262066824,      -3.664876933,     -0.9378958978,          6383.475,     0.02971724748,         1.4728962,                 0,                 0,                 0,     0.03435763285,     -0.2264999654,       1.455679943,                 0,       49.56368189
        659,        0.55371157,      -6.553267614,      -3.274980489,      -3.679222776,     -0.9504325536,          6383.475,     0.02962667633,       1.477329392,                 0,                 0,                 0,     0.03388807142,     -0.2273589762,       1.460030057,                 0,        49.8648372
        660,         0.5545518,      -6.576649554,      -3.289510092,      -3.695084358,      -0.964619329,          6383.475,     0.02947000138,       1.481475046,                 0,                 0,                 0,     0.03340938237,     -0.2282331561,       1.464085523,                 0,       50.27061339
        661,        0.55539203,      -6.602245806,      -3.305772563,      -3.712570374,     -0.9805753856,          6383.475,     0.02924724229,       1.485323519,                 0,                 0,                 0,      0.0329228027,     -0.2291208113,       1.467836847,                 0,        50.7850793
        662,        0.55623226,      -6.630274872,      -3.323920966,      -3.731849951,     -0.9984750523,          6383.475,     0.02895867035,        1.48886585,                 0,                 0,                 0,     0.03242958379,     -0.2300201186,       1.471275253,                 0,       51.41347418
        663,        0.55707249,      -6.660914451,      -3.344100946,      -3.752992939,      -1.018450354,          6383.475,     0.02860480806,        1.49209378,                 0,                 0,                 0,     0.03193099113,     -0.2309291291,       1.474392696,                 0,       52.16234196
        664,        0.55791272,      -6.694366793,      -3.366505902,      -3.776206649,      -1.040713003,          6383.475,     0.02818643203,        1.49499977,                 0,                 0,                 0,     0.03142830196,     -0.2318457689,       1.477181887,                 0,       53.03969544
        665,        0.55875295,      -6.730797227,      -3.391366461,      -3.801698671,      -1.065504436,          6383.475,     0.02770457062,       1.497577027,                 0,                 0,                 0,     0.03092280275,     -0.2327678456,       1.479636315,                 0,       54.05523324
        666,        0.55959318,      -6.770275442,      -3.418959916,      -3.829715178,       -1.09311558,          6383.475,     0.02716050294,       1.499819515,                 0,                 0,                 0,     0.03041578757,     -0.2336930517,       1.481750258,                 0,       55.22060906
        667,        0.56043341,      -6.812652404,      -3.449621248,      -3.860546417,      -1.123899696,          6383.475,     0.02655575234,       1.501721966,                 0,                 0,                 0,     0.02990855166,     -0.2346189719,       1.483518793,                 0,        56.5497805
        668,        0.56127364,      -6.857323136,      -3.483754513,      -3.894527574,      -1.158280496,          6383.475,     0.02589208038,       1.503279887,                 0,                 0,                 0,       0.029402389,     -0.2355430914,         1.4849378,                 0,       58.05944772
        669,        0.56211387,      -6.902811586,      -3.521845977,      -3.932044248,      -1.196774187,          6383.475,     0.02517148348,       1.504489578,                 0,                 0,                 0,     0.02889858681,     -0.2364628014,       1.486003983,                 0,       59.76960313
        670,         0.5629541,      -6.946194179,       -3.56447844,      -3.973524158,      -1.240005169,          6383.475,      0.0243961802,       1.505348133,                 0,                 0,                 0,     0.02839842029,     -0.2373754127,       1.486714865,                 0,       61.70425539
        671,        0.56379433,        -6.9826415,      -3.612344876,       -4.01941384,       -1.28871344,          6383.475,      0.0235686029,       1.505853451,                 0,                 0,                 0,     0.02790315105,     -0.2382781648,       1.487068799,                 0,       63.89235109
        672,        0.56463456,      -7.006001057,      -3.666265628,      -4.070142855,      -1.343776623,          6383.475,     0.02269138467,       1.506004242,                 0,                 0,                 0,     0.02741402613,     -0.2391682406,       1.487064971,                 0,       66.36898823
        673,        0.56547479,      -7.000717867,      -3.719332472,      -4.114720509,      -1.399938415,          6383.475,     0.02176748103,       1.505799215,                 0,                 0,                 0,      0.0269319407,     -0.2400425055,       1.486702625,                 0,       69.17654885
        674,        0.56631502,      -7.008436759,      -3.807657779,      -4.201125892,      -1.489308095,          6383.475,     0.02079936558,       1.505241717,                 0,                 0,                 0,     0.02645940156,     -0.2408991047,       1.485985485,                 0,       72.36959759
        675,        0.56715525,      -6.984170256,      -3.894238429,      -4.274473754,      -1.582755039,          6383.475,     0.01979100435,       1.504332127,                 0,                 0,                 0,     0.02599731604,      -0.241734198,       1.484914614,                 0,       76.01090377
        676,        0.56799548,      -6.947928428,      -3.980214992,      -4.339517584,      -1.672392063,          6383.475,     0.01874579027,       1.503072368,                 0,                 0,                 0,     0.02554670524,     -0.2425447779,       1.483492493,                 0,       80.18186195
        677,        0.56883571,      -6.907352933,      -4.053283172,      -4.388106869,      -1.746635517,          6383.475,     0.01766713051,        1.50146496,                 0,                 0,                 0,     0.02510853588,     -0.2433279271,       1.481722199,                 0,       84.98635134
        678,        0.56967594,      -6.910526133,      -4.132229278,       -4.44316123,        -1.8176253,          6383.475,     0.01655931788,       1.499517236,                 0,                 0,                 0,     0.02468603068,     -0.2440806908,       1.479611695,                 0,       90.55428773
        679,        0.57051617,      -6.809984959,      -4.041415178,       -4.37410772,      -1.716895399,          6383.475,     0.01542400822,       1.497224715,                 0,                 0,                 0,     0.02427487266,     -0.2448006604,       1.477156858,                 0,       97.07105269
        680,         0.5713564,      -6.762359961,      -3.967897708,      -4.319524922,      -1.634168558,          6383.475,     0.01426519167,        1.49459496,                 0,                 0,                 0,     0.02387764523,     -0.2454852198,       1.474365829,                 0,       104.7721611
        681,        0.57219663,      -6.722367242,      -3.888467161,      -4.256813864,      -1.551374722,          6383.475,     0.01308679058,       1.491634572,                 0,                 0,                 0,     0.02349589186,     -0.2461316523,       1.471245788,                 0,       113.9801667
        682,        0.57303686,      -6.680533596,      -3.804714264,      -4.184062814,      -1.462020757,          6383.475,     0.01189220343,       1.488349529,                 0,                 0,                 0,     0.02313012953,     -0.2467376493,       1.467803215,                 0,       125.1533863
        683,        0.57387709,      -6.646666269,      -3.735728367,      -4.122988208,      -1.393411446,          6383.475,     0.01068570574,       1.484748383,                 0,                 0,                 0,     0.02278198256,     -0.2473004852,       1.464047273,                 0,       138.9471524
        684,        0.57471732,      -6.612454685,      -3.673296816,      -4.064200291,      -1.333379242,          6383.475,    0.009471285283,       1.480839978,                 0,                 0,                 0,     0.02245260167,     -0.2478177684,       1.459987363,                 0,       156.3504777
        685,        0.57555755,      -6.584189502,      -3.619406605,      -4.013783776,      -1.280144475,          6383.475,    0.008253050799,       1.476633849,                 0,                 0,                 0,     0.02214302605,     -0.2482871086,        1.45563359,                 0,       178.9197577
        686,        0.57639778,      -6.558498505,       -3.57175622,      -3.968483015,      -1.233259281,          6383.475,    0.007034812732,       1.472139817,                 0,                 0,                 0,     0.02185379383,     -0.2487064583,       1.450996288,                 0,       209.2649617
        687,        0.57723801,      -6.535136488,      -3.529377094,      -3.927663201,      -1.191726507,          6383.475,    0.005820327878,       1.467368197,                 0,                 0,                 0,     0.02158530158,     -0.2490739094,       1.446086266,                 0,       252.1109168
        688,        0.57807824,      -6.506126623,      -3.482861057,      -3.878757138,      -1.142729402,          6383.475,    0.004612265545,       1.462328714,                 0,                 0,                 0,     0.02133693634,     -0.2493885215,       1.440913567,                 0,       317.0521515
        689,        0.57891847,      -6.486501273,      -3.448196804,      -3.844518003,      -1.109015623,          6383.475,    0.003415125623,       1.457033616,                 0,                 0,                 0,     0.02110969636,     -0.2496479901,       1.435491032,                 0,       426.6412944
        690,         0.5797587,      -6.468483617,      -3.417052183,      -3.813573855,      -1.078898096,          6383.475,    0.002232465117,       1.451495491,                 0,                 0,                 0,     0.02090439761,     -0.2498509979,       1.429831676,                 0,       650.1761124
        691,        0.58059893,      -6.452217158,      -3.389233658,      -3.785529262,      -1.052065708,          6383.475,    0.001067639502,       1.445727637,                 0,                 0,                 0,     0.02072179044,     -0.2499965499,       1.423949179,                 0,       1354.134645
        692,        0.58143916,      -6.437604611,      -3.364283091,      -3.760018918,       -1.02804957,          6383.475,  -7.606301715e-05,       1.439743962,                 0,                 0,                 0,     0.02056251479,     -0.2500838227,       1.417857808,                 0,      -18928.30466
        693,        0.58227939,      -6.424545475,      -3.341846262,      -3.736803357,      -1.006520422,          6383.475,   -0.001195463107,       1.433558871,                 0,                 0,                 0,     0.02042703735,     -0.2501121869,       1.411572301,                 0,      -1199.166133
        694,        0.58311962,      -6.412958936,       -3.32166127,      -3.715684745,     -0.9872409997,          6383.475,   -0.002287537029,       1.427187169,                 0,                 0,                 0,     0.02031561754,     -0.2500812352,       1.405107762,                 0,      -623.8968597
        695,        0.58395985,      -6.402764542,      -3.303516387,       -3.69647782,     -0.9700094591,          6383.475,   -0.003349430358,       1.420644042,                 0,                 0,                 0,      0.0202283672,      -0.249990794,       1.398479644,                 0,       -424.144971
        696,        0.58480008,      -6.402884001,      -3.291448423,      -3.672796177,     -0.9546739736,          6383.475,   -0.004379470631,       1.413942034,                 0,                 0,                 0,      0.0201637165,     -0.2498413941,        1.39170059,                 0,      -322.8568366
        697,        0.58564031,      -6.395517373,      -3.276475137,      -3.656341346,     -0.9405497417,          6383.475,   -0.005374094707,       1.407099375,                 0,                 0,                 0,     0.02012285363,     -0.2496326924,       1.384789172,                 0,      -261.8300294
        698,        0.58648054,      -6.389391447,      -3.263147302,      -3.641674615,     -0.9281595638,          6383.475,   -0.006331143443,        1.40013288,                 0,                 0,                 0,     0.02010614454,     -0.2493654822,       1.377762324,                 0,      -221.1500801
        699,        0.58732077,      -6.384358722,      -3.251479842,      -3.628655797,     -0.9174878423,          6383.475,    -0.00724857299,       1.393059427,                 0,                 0,                 0,     0.02011380275,     -0.2490406818,       1.370637023,                 0,      -192.1839553
        700,          0.588161,      -6.380431158,      -3.241308497,      -3.617078707,     -0.9083391953,          6383.475,   -0.008124452523,       1.385896133,                 0,                 0,                 0,     0.02014587253,     -0.2486593618,        1.36343046,                 0,       -170.583326
        701,        0.58900123,      -6.377621215,      -3.232511803,      -3.606833049,     -0.9005969302,          6383.475,    -0.00895709907,       1.378659854,                 0,                 0,                 0,     0.02020189755,     -0.2482227918,       1.356159529,                 0,      -153.9181205
        702,        0.58984146,      -6.365946239,      -3.221877317,      -3.604640593,     -0.8947152483,          6383.475,    -0.00974407753,       1.371369879,                 0,                 0,                 0,     0.02028249584,     -0.2477319235,       1.348843648,                 0,      -140.7388103
        703,        0.59068169,      -6.365042424,      -3.216043567,      -3.597451084,     -0.8900479753,          6383.475,      -0.010485361,       1.364041287,                 0,                 0,                 0,     0.02038607272,     -0.2471893486,       1.341497671,                 0,      -130.0900643
        704,        0.59152192,      -6.365143558,      -3.211367928,      -3.591139136,     -0.8864590774,          6383.475,    -0.01117969506,       1.356691076,                 0,                 0,                 0,     0.02051184307,     -0.2465967833,       1.334138556,                 0,      -121.3531378
        705,        0.59236215,      -6.366365473,      -3.207695305,      -3.585733988,     -0.8838170465,          6383.475,     -0.0118261044,       1.349336762,                 0,                 0,                 0,      0.0206592965,     -0.2459563092,       1.326783724,                 0,      -114.0981609
        706,        0.59320238,      -6.368680147,      -3.205066223,      -3.581357539,     -0.8821972981,          6383.475,    -0.01242382685,       1.341996216,                 0,                 0,                 0,     0.02082818936,     -0.2452702784,       1.319450904,                 0,      -108.0179427
        707,        0.59404261,      -6.372077325,      -3.203516234,      -3.578061919,     -0.8816548021,          6383.475,    -0.01297221409,       1.334687578,                 0,                 0,                 0,     0.02101842384,     -0.2445412028,       1.312158074,                 0,      -102.8881862
        708,        0.59488284,      -6.376540733,      -3.203032897,      -3.575838713,     -0.8821856037,          6383.475,    -0.01347074023,       1.327429069,                 0,                 0,                 0,     0.02122987333,     -0.2437717282,       1.304923269,                 0,      -98.54165743
        709,        0.59572307,      -6.382056335,      -3.203599931,      -3.574676002,     -0.8837771578,          6383.475,    -0.01391902738,       1.320238744,                 0,                 0,                 0,     0.02146222298,     -0.2429646181,       1.297764338,                 0,      -94.85136483
        710,         0.5965633,      -6.388622886,      -3.205212288,      -3.574571892,     -0.8864278597,          6383.475,     -0.0143168454,       1.313134322,                 0,                 0,                 0,     0.02171489134,     -0.2421227224,       1.290698767,                 0,      -91.71952939
        711,        0.59740353,       -6.39625754,      -3.207847674,      -3.575508898,     -0.8901097241,          6383.475,    -0.01466419424,       1.306133064,                 0,                 0,                 0,     0.02198705922,     -0.2412490385,       1.283743557,                 0,      -89.06954189
        712,        0.59824376,      -6.404999508,      -3.211488067,      -3.577480106,     -0.8948043432,          6383.475,    -0.01496129663,       1.299251791,                 0,                 0,                 0,     0.02227775578,     -0.2403467068,       1.276915235,                 0,      -86.84085502
        713,        0.59908399,       -6.41489984,      -3.216146129,      -3.580503462,     -0.9005217588,          6383.475,     -0.0152085218,       1.292506956,                 0,                 0,                 0,      0.0225859779,     -0.2394189478,       1.270229939,                 0,      -84.98570559
