"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
481, 6.730531910061587e-01, 6.491630836967457e-02, 1.209931499316076e+00, 1.380245514104584e+02, -2.185276355353713e+01, 2.570112841808996e+05
482, 6.656638346108602e-01, 6.607927636043265e-02, 1.209391891126889e+00, 1.385459726417523e+02, -2.167531339389238e+01, 2.569148409780897e+05
483, 6.582336031432742e-01, 6.723462210769830e-02, 1.208865741109679e+00, 1.390132831456143e+02, -2.148335320891870e+01, 2.568194400318389e+05
484, 6.507643299018339e-01, 6.838167920808332e-02, 1.208317200795650e+00, 1.394670416488523e+02, -2.128314940826050e+01, 2.567189545898681e+05
485, 6.432578578179045e-01, 6.951977634733036e-02, 1.207840362913751e+00, 1.399543166537063e+02, -2.108163060563593e+01, 2.566345974975850e+05
486, 6.357160390011721e-01, 7.064823724759371e-02, 1.207306844342679e+00, 1.404590461920095e+02, -2.087595887329142e+01, 2.565390584969212e+05
487, 6.281407342825570e-01, 7.176638064271812e-02, 1.206788956151788e+00, 1.409684998272601e+02, -2.066389989952251e+01, 2.564469903037385e+05
488, 6.205338127552114e-01, 7.287352028331588e-02, 1.206250782069513e+00, 1.414392834806947e+02, -2.043888144848549e+01, 2.563494206335595e+05
489, 6.128971513131120e-01, 7.396896497348845e-02, 1.205699744209104e+00, 1.419314863797865e+02, -2.020942385989532e+01, 2.562499466265122e+05
490, 6.052326341882640e-01, 7.505201864069433e-02, 1.205191747702561e+00, 1.424635042786666e+02, -1.997768275220021e+01, 2.561608645388522e+05
491, 5.975421524855805e-01, 7.612198044042058e-02, 1.204653957446938e+00, 1.429608834385139e+02, -1.973282213004025e+01, 2.560644304139215e+05
492, 5.898276037162832e-01, 7.717814489691746e-02, 1.204119076925342e+00, 1.434221597556028e+02, -1.947456658651246e+01, 2.559674000297701e+05
493, 5.820908913299101e-01, 7.821980208122289e-02, 1.203525117924213e+00, 1.439206917704315e+02, -1.921264363088639e+01, 2.558593918278512e+05
494, 5.743339242444746e-01, 7.924623782762195e-02, 1.202990863750113e+00, 1.444421726429865e+02, -1.894459913878826e+01, 2.557646790178817e+05
495, 5.665586163754713e-01, 8.025673398936747e-02, 1.202413207456285e+00, 1.449575013657460e+02, -1.866619192155160e+01, 2.556607607451625e+05
496, 5.587668861638373e-01, 8.125056873440734e-02, 1.201790837837844e+00, 1.454906365645186e+02, -1.838015295999335e+01, 2.555482058813279e+05
497, 5.509606561024118e-01, 8.222701688176327e-02, 1.201272458630028e+00, 1.459775938480590e+02, -1.807807774970468e+01, 2.554557530258263e+05
498, 5.431418522616115e-01, 8.318535027887636e-02, 1.200700895782558e+00, 1.464962102771787e+02, -1.776940224043925e+01, 2.553533870882575e+05
499, 5.353124038142899e-01, 8.412483822015565e-02, 1.200052896240076e+00, 1.470175048728249e+02, -1.745008171703190e+01, 2.552352499097989e+05
500, 5.274742425597818e-01, 8.504474790677707e-02, 1.199507656022869e+00, 1.475376379970690e+02, -1.711927894861079e+01, 2.551385408746702e+05
501, 5.196293024469641e-01, 8.594434494761079e-02, 1.198901423398788e+00, 1.480500670423077e+02, -1.677588407096390e+01, 2.550289115106541e+05
502, 5.117795190974872e-01, 8.682289390081556e-02, 1.198336768832902e+00, 1.485742107460843e+02, -1.642172289632279e+01, 2.549284241780173e+05
503, 5.039268293279873e-01, 8.767965885572547e-02, 1.197701618348805e+00, 1.490686542632217e+02, -1.605184542460217e+01, 2.548122507180104e+05
504, 4.960731706720555e-01, 8.851390405423107e-02, 1.197126393054524e+00, 1.496039028368891e+02, -1.567349843694649e+01, 2.547100919404865e+05
505, 4.882204809025133e-01, 8.932489455070626e-02, 1.196487391110716e+00, 1.501429519408710e+02, -1.528215011871210e+01, 2.545948618673973e+05
506, 4.803706975530790e-01, 9.011189690950007e-02, 1.195894093287824e+00, 1.506628162162404e+02, -1.487508089542438e+01, 2.544885285820589e+05
507, 4.725257574402824e-01, 9.087417993863427e-02, 1.195305688999039e+00, 1.511828348853111e+02, -1.445389650442223e+01, 2.543832935511604e+05
508, 4.646875961857211e-01, 9.161101545825333e-02, 1.194658271896604e+00, 1.517275727147635e+02, -1.402043968776612e+01, 2.542667538751079e+05
509, 4.568581477384317e-01, 9.232167910222272e-02, 1.194077712366487e+00, 1.522507282483419e+02, -1.356990816941875e+01, 2.541634276141891e+05
510, 4.490393438976208e-01, 9.300545115104820e-02, 1.193425269528918e+00, 1.528326828152631e+02, -1.310896859662990e+01, 2.540473893631939e+05
511, 4.412331138361735e-01, 9.366161739410882e-02, 1.192726656494571e+00, 1.533406733640496e+02, -1.262563640572570e+01, 2.539191115603102e+05
512, 4.334413836245389e-01, 9.428947001910386e-02, 1.192142054954129e+00, 1.538524332531249e+02, -1.212635039728678e+01, 2.538147940473104e+05
513, 4.256660757555575e-01, 9.488830852637188e-02, 1.191475049698577e+00, 1.543498006114868e+02, -1.160924599320729e+01, 2.536928867609635e+05
514, 4.179091086700897e-01, 9.545744066565155e-02, 1.190839280812332e+00, 1.548927133886822e+02, -1.107830327020043e+01, 2.535792790693445e+05
515, 4.101723962837272e-01, 9.599618339267602e-02, 1.190180002236724e+00, 1.554211034484851e+02, -1.052846638848868e+01, 2.534603502421039e+05
516, 4.024578475144406e-01, 9.650386384289149e-02, 1.189549422425106e+00, 1.559791716504405e+02, -9.962236479308141e+00, 2.533486263194367e+05
517, 3.947673658117471e-01, 9.697982031941337e-02, 1.188873783284724e+00, 1.565041208571489e+02, -9.375003279903359e+00, 2.532264098382640e+05
518, 3.871028486868881e-01, 9.742340329229383e-02, 1.188205560906003e+00, 1.570123217723995e+02, -8.767571395483776e+00, 2.531052330946781e+05
519, 3.794661872448424e-01, 9.783397640598115e-02, 1.187534712055915e+00, 1.575264482090212e+02, -8.140808183224850e+00, 2.529838695891113e+05
520, 3.718592657174539e-01, 9.821091749185230e-02, 1.186870183114205e+00, 1.580451419622338e+02, -7.494054628472625e+00, 2.528641387362230e+05
521, 3.642839609988495e-01, 9.855361958250768e-02, 1.186101910411042e+00, 1.585733474296744e+02, -6.826932053498063e+00, 2.527233518137548e+05
522, 3.567421421821166e-01, 9.886149192456664e-02, 1.185505363332816e+00, 1.590653701561850e+02, -6.137004766700533e+00, 2.526170531942277e+05
523, 3.492356700981871e-01, 9.913396098653490e-02, 1.184880000869608e+00, 1.595761106624386e+02, -5.426075316192081e+00, 2.525056485784362e+05
524, 3.417663968567366e-01, 9.937047145833004e-02, 1.184220026069585e+00, 1.600979195346889e+02, -4.693092728707429e+00, 2.523876568543340e+05
525, 3.343361653891289e-01, 9.957048723900019e-02, 1.183490943018181e+00, 1.605656167889740e+02, -3.935715044286259e+00, 2.522533965866737e+05
526, 3.269468089938845e-01, 9.973349240913583e-02, 1.182851272933229e+00, 1.610965509659327e+02, -3.156434609277917e+00, 2.521403806108141e+05
527, 3.196001508840162e-01, 9.985899218449677e-02, 1.182136825020299e+00, 1.614987164434330e+02, -2.350896610625493e+00, 2.520070176898846e+05
528, 3.122980037375797e-01, 9.994651384732983e-02, 1.181548621920443e+00, 1.620108444119689e+02, -1.522690692947716e+00, 2.519044069550428e+05
529, 3.050421692500324e-01, 9.999560765193169e-02, 1.180881508567773e+00, 1.624896905557917e+02, -6.688639862173645e-01, 2.517843358555878e+05
530, 2.978344376900385e-01, 1.000058477009823e-01, 1.180167879440863e+00, 1.630574101925727e+02, 2.108864998932597e-01, 2.516583629344433e+05
531, 2.906765874574763e-01, 9.997683278926295e-02, 1.179509953868193e+00, 1.634613211458637e+02, 1.117009398282299e+00, 2.515377758386209e+05
532, 2.835703846447530e-01, 9.990818721139978e-02, 1.178912640585218e+00, 1.638951822313880e+02, 2.049901899007947e+00, 2.514312422368796e+05
533, 2.765175826011345e-01, 9.979956153036322e-02, 1.178256974637794e+00, 1.643423739326090e+02, 3.010508545229463e+00, 2.513134143567972e+05
534, 2.695199214999808e-01, 9.965063330352124e-02, 1.177661468230782e+00, 1.648166207655280e+02, 4.000172939614994e+00, 2.512094872667736e+05
535, 2.625791279094170e-01, 9.946110776315017e-02, 1.176964249101811e+00, 1.652285547901286e+02, 5.017491046949176e+00, 2.510822829706052e+05
536, 2.556969143664801e-01, 9.923071844841680e-02, 1.176345681117742e+00, 1.656574616923326e+02, 6.065065845532786e+00, 2.509724557799922e+05
537, 2.488749789543269e-01, 9.895922778594278e-02, 1.175708171359052e+00, 1.659544278373716e+02, 7.137702459383675e+00, 2.508537481427362e+05
538, 2.421150048834308e-01, 9.864642761623507e-02, 1.175000305442187e+00, 1.663266838958427e+02, 8.244018203752775e+00, 2.507238610965301e+05
539, 2.354186600762690e-01, 9.829213966337121e-02, 1.174413343364750e+00, 1.666143014612913e+02, 9.377459184890622e+00, 2.506160614438496e+05
540, 2.287875967557289e-01, 9.789621594549802e-02, 1.174017409602544e+00, 1.669832093943470e+02, 1.054778263804681e+01, 2.505516675840895e+05
541, 2.222234510374344e-01, 9.745853912387105e-02, 1.173188251633494e+00, 1.673022349909101e+02, 1.174854197836407e+01, 2.503957732633432e+05
542, 2.157278425261529e-01, 9.697902278833988e-02, 1.172678525143889e+00, 1.675821156602917e+02, 1.298064159315268e+01, 2.503050882178333e+05
543, 2.093023739160620e-01, 9.645761167734065e-02, 1.172200540066193e+00, 1.679264308832447e+02, 1.425320647106310e+01, 2.502241723166781e+05
544, 2.029486305954211e-01, 9.589428183070099e-02, 1.171600933248948e+00, 1.681397526538927e+02, 1.555089856991528e+01, 2.501131766756158e+05
545, 1.966681802552956e-01, 9.528904067370216e-02, 1.171072483200735e+00, 1.683730985321916e+02, 1.688719043192853e+01, 2.500183671657537e+05
546, 1.904625725028352e-01, 9.464192703111647e-02, 1.170483539432982e+00, 1.685360095823869e+02, 1.825418144010987e+01, 2.499087066946735e+05
547, 1.843333384789063e-01, 9.395301107009681e-02, 1.169952859211268e+00, 1.686672094782536e+02, 1.965618217687424e+01, 2.498104749004488e+05
548, 1.782819904802923e-01, 9.322239417105077e-02, 1.169350969167292e+00, 1.687504120046129e+02, 2.109196216066904e+01, 2.496961592187383e+05
549, 1.723100215865411e-01, 9.245020872584782e-02, 1.168993882509428e+00, 1.688366338782133e+02, 2.256880697940996e+01, 2.496335044240122e+05
550, 1.664189052916490e-01, 9.163661786295403e-02, 1.168688589311253e+00, 1.690070636975195e+02, 2.410019788066190e+01, 2.495859371336733e+05
551, 1.606100951403898e-01, 9.078181509927409e-02, 1.168182338843474e+00, 1.690609297274368e+02, 2.565996067470417e+01, 2.494926274822911e+05
552, 1.548850243697493e-01, 8.988602391880213e-02, 1.167773237852109e+00, 1.690925979391564e+02, 2.726222374124315e+01, 2.494194426966741e+05
553, 1.492451055553113e-01, 8.894949727834540e-02, 1.167278435523071e+00, 1.690312250515607e+02, 2.889654167378806e+01, 2.493254948523552e+05
554, 1.436917302625663e-01, 8.797251704083099e-02, 1.166899975970172e+00, 1.688695984613477e+02, 3.056131314951739e+01, 2.492524236397993e+05
555, 1.382262687038661e-01, 8.695539333708016e-02, 1.166763609883331e+00, 1.687437695540515e+02, 3.228210190847975e+01, 2.492321775535597e+05
556, 1.328500693999999e-01, 8.589846385687669e-02, 1.166487740856530e+00, 1.686785777731365e+02, 3.406786242283880e+01, 2.491867751134878e+05
557, 1.275644588477353e-01, 8.480209307080462e-02, 1.166027785205690e+00, 1.683739992865888e+02, 3.585979708108164e+01, 2.490941541297559e+05
558, 1.223707411923837e-01, 8.366667138416498e-02, 1.165778336941605e+00, 1.681862552305751e+02, 3.773312199252156e+01, 2.490515702206416e+05
559, 1.172701979060507e-01, 8.249261422480200e-02, 1.165597335057509e+00, 1.677922005262344e+02, 3.961918823851151e+01, 2.490156867878263e+05
560, 1.122640874714779e-01, 8.128036106676484e-02, 1.165321239383490e+00, 1.673424691572870e+02, 4.155188988853296e+01, 2.489591834739584e+05
561, 1.073536450715013e-01, 8.003037439197042e-02, 1.165308291927190e+00, 1.669480980640706e+02, 4.356226190551974e+01, 2.489613135050487e+05
562, 1.025400822843105e-01, 7.874313859229105e-02, 1.165270900798164e+00, 1.664738464646574e+02, 4.561995084397012e+01, 2.489566712803565e+05
563, 9.782458678449800e-02, 7.741915881465759e-02, 1.165096816999304e+00, 1.658779091219637e+02, 4.771477168391283e+01, 2.489202587743192e+05
564, 9.320832205000974e-02, 7.605895975200182e-02, 1.165331412548919e+00, 1.652852404859857e+02, 4.988479612870288e+01, 2.489708118100376e+05
565, 8.869242707510444e-02, 7.466308438306299e-02, 1.165410281282032e+00, 1.645427097342184e+02, 5.208762360585365e+01, 2.489846816091859e+05
566, 8.427801608930174e-02, 7.323209266423246e-02, 1.165452271239478e+00, 1.637614414358258e+02, 5.435983651814798e+01, 2.489915971705428e+05
567, 7.996617828243675e-02, 7.176656017682742e-02, 1.165648512073504e+00, 1.626822992594172e+02, 5.661645490598839e+01, 2.490198117850191e+05
568, 7.575797753598273e-02, 7.026707673337457e-02, 1.165898230635680e+00, 1.616198106075763e+02, 5.896502818761525e+01, 2.490626430016627e+05
569, 7.165445216049665e-02, 6.873424494653797e-02, 1.166248203196840e+00, 1.604574659828955e+02, 6.136993300025644e+01, 2.491248201251743e+05
570, 6.765661463947330e-02, 6.716867876461609e-02, 1.166776422576485e+00, 1.592298110905467e+02, 6.384858450230578e+01, 2.492243291064486e+05
571, 6.376545137948764e-02, 6.557100197752713e-02, 1.167331712062941e+00, 1.577668168199160e+02, 6.633566114663360e+01, 2.493223789901429e+05
572, 5.998192246686868e-02, 6.394184669745741e-02, 1.167750972456047e+00, 1.563049642485704e+02, 6.893204282371120e+01, 2.493961490963289e+05
573, 5.630696143073310e-02, 6.228185181829277e-02, 1.168553847808936e+00, 1.545370615449046e+02, 7.150742947594237e+01, 2.495397463299865e+05
574, 5.274147501275518e-02, 6.059166145827557e-02, 1.169527282393272e+00, 1.526226081693956e+02, 7.413158937759299e+01, 2.497165701333432e+05
575, 4.928634294334659e-02, 5.887192339010971e-02, 1.170319451220227e+00, 1.506360823025003e+02, 7.684580550037319e+01, 2.498574356200595e+05
576, 4.594241772463856e-02, 5.712328746311685e-02, 1.171483813429559e+00, 1.483045180040798e+02, 7.951350968318656e+01, 2.500649489385642e+05
577, 4.271052442014513e-02, 5.534640402187599e-02, 1.172850038902306e+00, 1.458840885539900e+02, 8.226779457143112e+01, 2.503160770042691e+05
578, 3.959146045118622e-02, 5.354192232590069e-02, 1.174060112660522e+00, 1.432758256282968e+02, 8.506005766452704e+01, 2.505323719353220e+05
579, 3.658599540011959e-02, 5.171048897491760e-02, 1.175764482961859e+00, 1.402471640669226e+02, 8.774723256478562e+01, 2.508383543224072e+05
580, 3.369487082047029e-02, 4.985274634434383e-02, 1.177767491263070e+00, 1.369899965832006e+02, 9.043502936141334e+01, 2.512029171178195e+05
581, 3.091880005397916e-02, 4.796933103551752e-02, 1.179489460487147e+00, 1.333849563508614e+02, 9.303752300320168e+01, 2.515004187608350e+05
582, 2.825846805456103e-02, 4.606087234518582e-02, 1.181853823623900e+00, 1.296793220879544e+02, 9.571980450181373e+01, 2.519351057666731e+05
583, 2.571453121932721e-02, 4.412799075882650e-02, 1.185006443659082e+00, 1.256568638288164e+02, 9.832516882121659e+01, 2.525275457659326e+05
584, 2.328761722663349e-02, 4.217129647220470e-02, 1.187344666516859e+00, 1.211587282000999e+02, 1.007051236706514e+02, 2.529371424594461e+05
585, 2.097832488118369e-02, 4.019138794553272e-02, 1.190200451548403e+00, 1.161940667339939e+02, 1.028224923065948e+02, 2.534414423909908e+05
586, 1.878722396631674e-02, 3.818885049460487e-02, 1.193113231730743e+00, 1.108533242368951e+02, 1.047092588913101e+02, 2.539492579292852e+05
587, 1.671485510340010e-02, 3.616425492301831e-02, 1.197364852100260e+00, 1.054569024493436e+02, 1.066415999049295e+02, 2.547438470035588e+05
588, 1.476172961842376e-02, 3.411815619961087e-02, 1.201142611967380e+00, 9.946599726165658e+01, 1.080465149871535e+02, 2.554205320129232e+05
589, 1.292832941589501e-02, 3.205109218515870e-02, 1.205514197840038e+00, 9.315988943201893e+01, 1.091290347308436e+02, 2.562154149380514e+05
590, 1.121510685987335e-02, 2.996358241196057e-02, 1.210523754464707e+00, 8.632435204421391e+01, 1.095412811450788e+02, 2.571257445436046e+05
591, 9.622484662387028e-03, 2.785612692019733e-02, 1.215124329933166e+00, 7.904364153059390e+01, 1.092268464406612e+02, 2.579358959362910e+05
592, 8.150855779135026e-03, 2.572920515445326e-02, 1.220164057970435e+00, 7.186987960589632e+01, 1.088225386441661e+02, 2.588509192357009e+05
593, 6.800583312523583e-03, 2.358327492374813e-02, 1.225251543488393e+00, 6.437930079019132e+01, 1.076055808567747e+02, 2.597639268333836e+05
594, 5.572000422077303e-03, 2.141877142824583e-02, 1.231025429616552e+00, 5.656864361135987e+01, 1.053067837528449e+02, 2.608043766839714e+05
595, 4.465410242243732e-03, 1.923610635558703e-02, 1.236692750019896e+00, 4.895999414734412e+01, 1.026310232295583e+02, 2.618327961338345e+05
596, 3.481085807586570e-03, 1.703566704953513e-02, 1.242035941000893e+00, 4.098070377670530e+01, 9.807524112084167e+01, 2.627634642573281e+05
597, 2.619269985436260e-03, 1.481781575355205e-02, 1.248173698084351e+00, 3.366599589714326e+01, 9.363635059634271e+01, 2.638892568995798e+05
598, 1.880175415948666e-03, 1.258288893146137e-02, 1.253192652458590e+00, 2.650256622023289e+01, 8.773318587136671e+01, 2.647700888091105e+05
599, 1.263984459651176e-03, 1.033119666739750e-02, 1.257836903266609e+00, 1.985962479049821e+01, 8.091397595619921e+01, 2.655786332024188e+05
600, 7.708491524400131e-04, 8.063022146738121e-03, 1.262150347008389e+00, 1.385044720615324e+01, 7.305466674993006e+01, 2.663240802773640e+05
601, 4.008911680750442e-04, 5.778621219694989e-03, 1.266901711192139e+00, 8.700070785334816e+00, 6.468292763533515e+01, 2.671788330904440e+05
602, 1.542017881521922e-04, 3.478222048770295e-03, 1.271294613344950e+00, 4.398897397413529e+00, 5.487671834468016e+01, 2.679638556320389e+05
603, 3.084187958493746e-05, 1.162024841239115e-03, 1.274715034596018e+00, 1.219501518718413e+00, 4.594697462510062e+01, 2.685800813302499e+05
604, 3.084187958477027e-05, -1.162024841232816e-03, 1.277025343507135e+00, -9.686115027608120e-01, 3.649422936816509e+01, 2.689787628858148e+05
605, 1.542017881517686e-04, -3.478222048765011e-03, 1.279261971896820e+00, -2.120958029232394e+00, 2.645917962521702e+01, 2.693791905650154e+05
606, 4.008911680742832e-04, -5.778621219689332e-03, 1.280588253499671e+00, -2.196336147079647e+00, 1.632922944763580e+01, 2.696099910160449e+05
607, 7.708491524391684e-04, -8.063022146733666e-03, 1.282244098732736e+00, -1.097332772316736e+00, 5.787919971259188e+00, 2.699321498124517e+05
608, 1.263984459649063e-03, -1.033119666738889e-02, 1.281456893658300e+00, 1.195792606885994e+00, -4.872012198764093e+00, 2.697653726598464e+05
609, 1.880175415947354e-03, -1.258288893145703e-02, 1.279835978714723e+00, 4.275090784930970e+00, -1.415211384945003e+01, 2.694457404140395e+05
610, 2.619269985433996e-03, -1.481781575354576e-02, 1.280454622644579e+00, 8.158563310444721e+00, -2.269168263529955e+01, 2.696164506386705e+05
611, 3.481085807584639e-03, -1.703566704953051e-02, 1.278169149094134e+00, 1.273432880816965e+01, -3.047586432820740e+01, 2.691923878640551e+05
612, 4.465410242238561e-03, -1.923610635557619e-02, 1.275643587295921e+00, 1.783737182771456e+01, -3.739109357111231e+01, 2.687309963831997e+05
613, 5.572000422074761e-03, -2.141877142824110e-02, 1.273354667298409e+00, 2.341763997700276e+01, -4.359369770296150e+01, 2.683316783461841e+05
614, 6.800583312520598e-03, -2.358327492374314e-02, 1.270867807387456e+00, 2.941524099882928e+01, -4.916555561913367e+01, 2.679024181335847e+05
615, 8.150855779133159e-03, -2.572920515445043e-02, 1.267855803726525e+00, 3.533989999368440e+01, -5.351028349890530e+01, 2.673627239402554e+05
616, 9.622484662384774e-03, -2.785612692019422e-02, 1.265003680105418e+00, 4.148504166620316e+01, -5.732630971847325e+01, 2.668644402374389e+05
617, 1.121510685987006e-02, -2.996358241195639e-02, 1.261488201339443e+00, 4.741781007223511e+01, -6.017082713515560e+01, 2.662235433601444e+05
618, 1.292832941589233e-02, -3.205109218515556e-02, 1.257971879640057e+00, 5.366891287998801e+01, -6.286865187748718e+01, 2.655946274216480e+05
619, 1.476172961842174e-02, -3.411815619960867e-02, 1.254771612029736e+00, 5.968272536612020e+01, -6.483130575548510e+01, 2.650290547521669e+05
620, 1.671485510338667e-02, -3.616425492300473e-02, 1.252059358270780e+00, 6.508917631096666e+01, -6.582038479301771e+01, 2.645517185163918e+05
621, 1.878722396631269e-02, -3.818885049460104e-02, 1.248149597147961e+00, 7.084551676923579e+01, -6.691889131647336e+01, 2.638379769380915e+05
622, 2.097832488117635e-02, -4.019138794552622e-02, 1.245328490521227e+00, 7.618030304506334e+01, -6.741349919094831e+01, 2.633441598988472e+05
623, 2.328761722662602e-02, -4.217129647219849e-02, 1.242447324820113e+00, 8.119795531913564e+01, -6.749039259237506e+01, 2.628323809497356e+05
624, 2.571453121932206e-02, -4.412799075882247e-02, 1.239415443614513e+00, 8.603824377910567e+01, -6.732401706433153e+01, 2.622879838699178e+05
625, 2.825846805455359e-02, -4.606087234518032e-02, 1.236666270164686e+00, 9.045424500398582e+01, -6.676671738203801e+01, 2.617937082379481e+05
626, 3.091880005397597e-02, -4.796933103551530e-02, 1.234106097647957e+00, 9.487167977176483e+01, -6.617407487767984e+01, 2.613434360028042e+05
627, 3.369487082046842e-02, -4.985274634434259e-02, 1.231725639879651e+00, 9.889444338593411e+01, -6.528594871418761e+01, 2.609221769656267e+05
628, 3.658599540011192e-02, -5.171048897491280e-02, 1.229098415027663e+00, 1.026205977047670e+02, -6.420574357168965e+01, 2.604436108267518e+05
629, 3.959146045117984e-02, -5.354192232589689e-02, 1.226915072429954e+00, 1.061457338988137e+02, -6.301664783073833e+01, 2.600550955102139e+05
630, 4.271052442014166e-02, -5.534640402187403e-02, 1.224657760551331e+00, 1.095510508368358e+02, -6.177865889735989e+01, 2.596508336596811e+05
631, 4.594241772462900e-02, -5.712328746311172e-02, 1.222970038650361e+00, 1.127319640292281e+02, -6.044127471016137e+01, 2.593615935270560e+05
632, 4.928634294333580e-02, -5.887192339010421e-02, 1.220886745033071e+00, 1.156259486730572e+02, -5.898566284193907e+01, 2.589832830698316e+05
633, 5.274147501275304e-02, -6.059166145827453e-02, 1.219089028146151e+00, 1.182925874331858e+02, -5.745687105724813e+01, 2.586599844182145e+05
634, 5.630696143073311e-02, -6.228185181829277e-02, 1.217378445263875e+00, 1.207815863753330e+02, -5.588808719012008e+01, 2.583516959175897e+05
635, 5.998192246685079e-02, -6.394184669744951e-02, 1.215788280138620e+00, 1.231026570521597e+02, -5.428949533641939e+01, 2.580654840229794e+05
636, 6.376545137948783e-02, -6.557100197752722e-02, 1.214314383744863e+00, 1.253646300738964e+02, -5.271162712148402e+01, 2.578040492558284e+05
637, 6.765661463945835e-02, -6.716867876461009e-02, 1.212838286657874e+00, 1.275426363573848e+02, -5.114253882070206e+01, 2.575416478368098e+05
638, 7.165445216048628e-02, -6.873424494653400e-02, 1.211548466370181e+00, 1.294146081061086e+02, -4.949701642161704e+01, 2.573096837626969e+05
639, 7.575797753596358e-02, -7.026707673336757e-02, 1.210377638050449e+00, 1.311505441376165e+02, -4.784868576954711e+01, 2.570998478480926e+05
640, 7.996617828241973e-02, -7.176656017682150e-02, 1.209279819412143e+00, 1.328251814005313e+02, -4.622562459085470e+01, 2.569050169528437e+05
641, 8.427801608928220e-02, -7.323209266422596e-02, 1.208014958491368e+00, 1.344152644077793e+02, -4.461851174907913e+01, 2.566741812865527e+05
642, 8.869242707510289e-02, -7.466308438306249e-02, 1.207125975134514e+00, 1.358333787641994e+02, -4.299940068818255e+01, 2.565173524300150e+05
643, 9.320832205000477e-02, -7.605895975200032e-02, 1.206169448886345e+00, 1.371784239837114e+02, -4.140186802864851e+01, 2.563454198139589e+05
644, 9.782458678448298e-02, -7.741915881465326e-02, 1.205373010895513e+00, 1.384385997847717e+02, -3.982185582116386e+01, 2.562053208336548e+05
645, 1.025400822842990e-01, -7.874313859228792e-02, 1.204455316152692e+00, 1.396145233922544e+02, -3.825950940354563e+01, 2.560383206624632e+05
646, 1.073536450714899e-01, -8.003037439196742e-02, 1.203882016656106e+00, 1.405767445662568e+02, -3.668110649736457e+01, 2.559367738935394e+05
647, 1.122640874714619e-01, -8.128036106676087e-02, 1.202954149486301e+00, 1.415961674074648e+02, -3.515896703557826e+01, 2.557645528373832e+05
648, 1.172701979060404e-01, -8.249261422479957e-02, 1.202479044056735e+00, 1.424578595801573e+02, -3.363722948421181e+01, 2.556821776391843e+05
649, 1.223707411923722e-01, -8.366667138416239e-02, 1.201895611690866e+00, 1.432869045792528e+02, -3.214687337563700e+01, 2.555770977560010e+05
650, 1.275644588477249e-01, -8.480209307080241e-02, 1.201385973369845e+00, 1.440544666991999e+02, -3.068029485754571e+01, 2.554861694669675e+05
651, 1.328500693999895e-01, -8.589846385687458e-02, 1.200936284067530e+00, 1.447474149248150e+02, -2.923450673358418e+01, 2.554059717803814e+05
652, 1.382262687038342e-01, -8.695539333707406e-02, 1.200496373397752e+00, 1.453510627932804e+02, -2.780688041993429e+01, 2.553254639680279e+05
653, 1.436917302625659e-01, -8.797251704083089e-02, 1.200061152764366e+00, 1.459086373061212e+02, -2.640593449952646e+01, 2.552450809624176e+05
654, 1.492451055552577e-01, -8.894949727833626e-02, 1.199713764962983e+00, 1.464223271961466e+02, -2.503146314242061e+01, 2.551821722944408e+05
655, 1.548850243697493e-01, -8.988602391880213e-02, 1.199359764976318e+00, 1.469461202178698e+02, -2.369162255540403e+01, 2.551189540739772e+05
656, 1.606100951403792e-01, -9.078181509927248e-02, 1.199159898025214e+00, 1.473344327148321e+02, -2.236232673975938e+01, 2.550836397660581e+05
657, 1.664189052916384e-01, -9.163661786295250e-02, 1.198869966816987e+00, 1.477287188774210e+02, -2.106593227354433e+01, 2.550303998375481e+05
658, 1.723100215865411e-01, -9.245020872584782e-02, 1.198649246123445e+00, 1.480048611213777e+02, -1.978417281804025e+01, 2.549879166575818e+05
659, 1.782819904802710e-01, -9.322239417104811e-02, 1.198559039308454e+00, 1.483212224123811e+02, -1.853853613501467e+01, 2.549746110763961e+05
660, 1.843333384788956e-01, -9.395301107009556e-02, 1.198369758591789e+00, 1.485311550260810e+02, -1.730956153935031e+01, 2.549373629717403e+05
661, 1.904625725028242e-01, -9.464192703111528e-02, 1.198245138900896e+00, 1.487349154556229e+02, -1.610951950229401e+01, 2.549138464439608e+05
662, 1.966681802552741e-01, -9.528904067370000e-02, 1.198170495338287e+00, 1.488892695000396e+02, -1.493303543877736e+01, 2.548994223667058e+05
663, 2.029486305954002e-01, -9.589428183069905e-02, 1.198121491896837e+00, 1.490485170915615e+02, -1.378518960984975e+01, 2.548909426035585e+05
664, 2.093023739160620e-01, -9.645761167734067e-02, 1.198178590446790e+00, 1.491437761507361e+02, -1.265897824523277e+01, 2.549026712744673e+05
665, 2.157278425261421e-01, -9.697902278833904e-02, 1.198177969133509e+00, 1.492225647375037e+02, -1.155854025852673e+01, 2.549021673689741e+05
666, 2.222234510374342e-01, -9.745853912387104e-02, 1.198187379760619e+00, 1.492957953026132e+02, -1.048406746270541e+01, 2.549039101989983e+05
667, 2.287875967557071e-01, -9.789621594549665e-02, 1.198239348278658e+00, 1.493061784703308e+02, -9.431182468792006e+00, 2.549126042121026e+05
668, 2.354186600762581e-01, -9.829213966337060e-02, 1.198247343476726e+00, 1.493102416382445e+02, -8.403544501094908e+00, 2.549122291966500e+05
